0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
1173	1272	61	2	27	118	87	23	25	2	2	19	7	7	83	31	30	23	19	12	8	3	22	31	39	42	64
960	1174	61	2	24	130	98	20	27	2	2	17	5	5	86	31	31	24	17	11	7	2	24	28	35	37	61
1230	1359	61	3	30	132	108	25	28	3	3	22	7	7	96	33	33	26	21	13	9	3	25	34	43	46	71
1271	1535	61	3	35	105	73	30	23	3	3	24	9	8	83	30	30	26	24	16	11	4	15	40	51	54	69
829	1009	61	2	19	77	37	15	16	1	1	12	4	4	63	22	22	19	13	9	6	2	8	22	28	30	38
1020	1291	61	2	28	130	99	23	27	2	2	20	6	6	89	33	32	25	19	12	8	3	24	32	40	43	66
701	1011	61	2	19	77	42	15	16	1	1	13	4	4	65	23	23	19	13	9	6	2	8	22	28	30	37
1004	1085	61	2	21	94	75	17	20	1	1	15	5	5	77	26	26	21	15	10	6	3	16	24	31	33	49
1120	1222	61	2	26	129	110	21	27	2	2	19	6	6	93	33	33	25	18	11	8	3	27	29	37	39	66
1412	1654	61	3	38	119	90	33	26	4	4	27	9	9	90	33	33	28	27	17	12	4	18	44	56	59	77
1267	1522	61	3	34	104	85	29	23	3	3	24	9	9	89	31	31	26	24	15	10	4	18	39	50	53	71
1346	1344	61	3	29	132	110	24	28	2	2	20	7	7	92	33	33	25	20	13	9	3	26	33	42	45	71
1273	1354	61	3	29	134	114	25	28	3	2	21	7	6	96	33	33	25	21	13	9	3	27	34	43	46	72
1245	1226	61	3	25	110	81	21	23	2	2	17	6	6	78	28	27	22	18	11	8	3	19	29	37	40	58
1379	1661	61	4	38	103	85	32	23	3	3	25	10	10	85	30	30	25	26	18	11	4	17	44	56	60	77
1470	1707	61	3	40	111	64	34	24	4	3	27	10	10	84	32	31	27	28	18	12	4	13	46	58	62	75
1222	1186	61	2	24	91	69	20	19	2	2	17	6	6	77	26	26	21	17	11	7	3	15	28	36	38	53
1342	1607	61	3	37	105	84	32	23	3	3	26	9	9	89	31	31	26	26	16	11	4	18	42	54	57	75
1531	1688	61	3	40	122	91	34	27	4	4	28	9	9	93	34	34	29	28	17	12	4	20	45	58	61	81
1312	1544	61	3	36	114	82	30	25	3	3	25	8	8	92	33	32	27	25	15	11	4	18	40	51	54	73
1230	1230	61	2	26	112	79	21	24	2	2	19	6	6	82	30	30	24	18	12	8	3	17	29	38	40	57
1068	1655	61	3	38	111	80	33	24	4	4	28	9	10	88	33	32	28	27	18	12	4	15	44	56	60	75
1211	1391	61	3	31	95	71	26	21	2	2	22	8	8	85	29	29	24	22	13	9	3	16	35	45	47	63
1114	1295	61	2	28	145	127	23	30	2	2	20	6	6	99	34	34	26	19	12	8	3	32	32	40	43	75
866	1123	61	2	22	101	78	18	21	2	2	16	5	5	78	28	27	21	16	10	7	2	18	26	33	35	53
1534	1553	61	3	35	109	81	30	24	3	3	25	8	8	86	31	31	27	25	16	11	4	16	40	52	55	71
1367	1448	61	3	32	119	94	27	26	3	3	23	7	7	91	32	32	26	23	14	10	3	21	37	47	50	71
1014	1289	61	2	27	82	45	23	18	2	2	19	7	7	73	26	26	22	19	13	8	3	8	32	40	43	51
1170	1257	61	2	27	121	91	22	25	2	2	19	6	6	87	32	31	24	19	12	8	3	21	30	39	41	62
1340	1333	61	3	29	134	115	24	28	2	2	20	7	7	94	33	33	25	20	13	9	3	28	33	42	45	72
985	1134	61	2	23	107	71	19	22	2	2	16	5	5	78	29	29	22	16	10	7	2	17	26	33	35	53
1305	1361	61	3	30	132	127	25	28	3	2	21	7	7	100	33	33	25	21	13	9	3	31	34	43	46	77
1386	1613	61	3	38	120	105	32	26	3	3	26	9	9	99	34	33	27	26	16	11	4	23	42	54	58	81
1732	1725	61	4	41	116	86	35	26	4	4	28	10	10	92	33	33	28	28	18	12	4	18	46	59	63	81
1248	1273	61	2	27	140	121	22	29	2	2	20	6	6	97	33	33	25	19	12	8	3	29	31	39	42	71
1172	1272	61	3	26	110	99	22	23	2	2	19	6	6	85	29	29	23	19	12	8	3	21	31	39	42	63
1986	1650	61	3	38	109	60	33	24	3	3	26	9	9	81	31	32	27	27	17	12	4	12	44	56	59	71
1124	1280	61	2	27	111	96	23	23	2	2	20	6	6	89	30	30	24	19	12	8	3	21	31	40	42	63
1388	1493	61	3	33	119	96	28	26	3	3	23	8	8	89	32	32	26	23	15	10	4	21	38	49	52	73
1307	1487	61	3	34	139	116	29	29	3	3	23	8	7	99	35	34	26	24	14	10	4	28	38	49	52	80
1007	1204	61	2	25	103	86	20	22	2	2	17	6	6	82	28	28	22	17	11	8	3	19	29	36	39	57
1326	1339	61	3	29	135	127	24	28	3	2	21	7	7	98	33	33	25	20	13	9	3	30	33	42	45	74
1029	1244	61	2	26	116	93	22	24	2	2	18	6	6	87	31	31	23	18	11	8	3	22	30	38	40	63
1030	1181	61	2	24	99	58	20	21	2	2	17	6	6	74	27	27	22	17	11	7	3	13	28	35	38	51
1032	1152	61	2	23	131	113	19	27	2	2	17	6	5	91	32	32	24	16	11	7	2	28	27	34	36	64
1240	1641	61	3	38	125	122	32	27	3	3	26	9	9	99	33	33	27	26	17	11	4	26	43	56	59	85
1373	1514	61	3	34	107	59	29	24	3	3	24	8	7	82	30	30	26	24	15	10	4	13	39	50	53	66
1419	1611	61	3	37	120	124	32	26	3	3	27	9	9	105	34	34	28	26	16	11	4	26	42	54	57	84
1287	1548	61	3	36	102	52	31	22	3	3	24	9	9	80	30	30	26	25	15	11	4	13	40	52	55	67
1708	1630	61	3	38	118	79	33	26	3	3	27	9	8	92	34	33	28	27	16	12	4	17	43	55	58	76
1300	1572	61	3	36	102	72	31	22	3	3	25	9	9	87	31	30	26	25	16	11	4	15	41	53	56	71
1163	1492	61	3	34	115	88	29	25	3	3	23	8	8	88	32	31	26	23	15	10	4	19	38	49	52	71
1059	1260	61	2	26	142	138	22	30	2	2	20	6	6	100	33	33	25	18	12	8	3	33	30	39	41	75
1180	1513	61	3	35	128	96	29	28	3	3	25	8	8	94	35	35	29	24	15	10	3	22	39	50	53	75
1423	1389	61	3	30	186	168	25	39	3	3	22	7	8	115	39	39	28	21	14	9	3	50	35	45	47	97
1429	1614	61	3	38	131	104	32	29	3	3	27	8	9	98	35	35	29	26	16	11	4	24	42	54	58	82
1088	1227	61	2	25	92	71	21	19	2	2	17	6	6	77	26	26	21	18	12	8	3	14	29	37	40	54
1359	1457	61	3	33	110	102	28	24	3	3	23	8	8	94	33	33	25	23	14	10	4	22	37	47	50	73
1445	1620	61	3	37	103	29	32	23	4	3	26	9	9	71	30	30	27	26	17	11	4	6	43	55	58	64
1663	1522	61	3	34	124	117	29	27	3	3	25	8	8	99	34	34	27	24	15	10	4	26	39	50	53	79
1102	1217	61	2	26	116	83	21	24	2	2	18	6	6	85	31	30	24	18	11	8	3	19	29	37	39	58
1170	1370	61	2	30	95	39	26	21	3	2	21	7	7	75	28	28	24	21	13	9	3	9	34	44	46	56
1403	1626	61	3	37	115	115	32	25	3	3	27	9	9	100	33	33	28	26	17	11	4	23	43	55	58	81
1209	1281	61	2	27	114	67	23	24	2	2	18	6	6	77	29	29	24	19	12	8	3	16	31	40	42	58
1509	1695	62	3	39	118	117	34	26	4	4	29	9	9	102	33	33	28	28	18	12	4	23	45	58	61	84
1066	1164	62	2	24	85	51	19	18	2	2	16	6	5	72	25	25	21	16	11	7	3	10	27	35	37	47
1283	1417	62	3	31	88	38	27	19	3	3	22	7	7	74	27	27	24	22	14	10	3	8	36	46	49	57
1306	1253	62	2	27	139	112	22	29	2	2	20	6	6	95	35	35	26	19	12	8	3	28	30	39	41	69
1130	1152	62	2	23	89	68	19	19	2	1	16	6	6	73	25	25	20	16	11	7	3	15	27	34	36	51
1027	1250	62	2	26	101	42	22	21	2	2	17	6	6	70	27	27	22	18	12	8	3	10	30	38	41	50
1058	1531	62	3	35	100	71	30	22	3	3	25	9	9	85	31	31	26	24	16	11	4	14	40	51	54	68
1471	1748	62	4	41	141	138	35	31	4	4	28	11	11	104	35	35	28	29	19	12	4	35	47	60	64	99
1042	1342	62	3	29	149	145	24	31	2	2	21	7	7	104	35	35	26	20	13	9	3	37	33	42	45	82
1054	1264	62	2	27	107	70	22	22	2	2	19	6	6	79	29	29	23	19	12	8	3	16	31	39	41	58
1624	1696	62	4	40	111	87	34	24	4	3	27	10	9	92	32	32	27	28	18	12	4	18	45	58	61	79
1300	1739	62	4	41	129	123	35	28	4	4	29	10	10	104	35	35	29	29	18	12	4	27	47	60	63	90
1280	1364	62	3	30	149	114	25	31	3	2	21	7	7	94	35	34	26	21	13	9	3	30	34	43	46	76
1722	1626	62	3	38	124	126	32	27	3	3	26	9	9	102	32	32	26	26	17	11	4	28	43	55	58	86
1510	1738	62	4	41	120	92	35	26	4	4	28	10	10	94	34	33	28	29	18	12	4	20	47	60	63	83
1311	1756	62	4	42	127	111	36	28	4	4	29	10	11	100	35	35	29	29	18	13	4	25	47	61	64	89
1135	1403	62	3	31	137	129	26	29	3	3	22	8	7	101	34	34	26	22	14	9	3	30	35	45	48	78
1020	1562	62	3	36	105	52	31	23	3	3	25	8	8	81	31	31	27	25	15	11	4	12	41	52	55	67
919	1213	62	2	25	114	98	21	24	2	2	18	6	6	86	29	29	23	18	11	8	3	23	29	37	39	62
1246	1268	62	2	27	109	78	23	24	2	2	20	6	6	85	31	31	25	19	12	8	3	18	31	39	42	60
1230	1517	62	3	34	105	74	29	23	3	3	24	8	8	86	31	31	25	24	15	10	4	16	39	50	53	69
1221	1191	62	2	24	131	108	20	28	2	2	17	6	6	89	32	32	24	17	11	7	3	29	28	36	38	67
1580	1842	62	4	44	159	144	38	35	5	4	32	10	11	112	39	39	33	31	20	13	4	33	51	65	68	101
1431	1605	62	3	37	118	78	32	26	3	3	26	9	9	88	33	33	29	26	16	11	4	18	42	54	57	75
1109	1234	62	2	26	128	102	22	27	2	2	19	6	6	90	32	33	25	18	12	8	3	24	30	38	40	64
1244	1227	62	2	26	119	101	21	25	2	2	18	6	6	88	30	30	23	18	11	8	3	24	29	37	40	64
1268	1373	62	3	30	120	98	25	25	2	2	21	7	7	88	30	31	24	21	14	9	3	21	34	44	46	68
1217	1633	62	3	38	105	69	33	23	3	3	27	9	9	87	32	32	27	27	17	12	4	15	43	55	59	73
1443	1461	62	3	33	97	75	28	21	3	3	24	8	8	90	30	30	25	23	14	10	3	16	37	48	51	66
1395	1421	62	3	32	96	56	27	21	3	3	22	7	7	82	29	29	25	22	14	10	3	13	36	46	49	61
1117	1252	62	2	26	116	100	22	24	2	2	18	6	7	86	30	30	23	18	12	8	3	23	30	38	41	64
1355	1591	62	3	37	127	142	31	28	3	3	26	9	9	109	36	36	27	26	16	11	4	32	42	53	57	89
1077	1312	62	3	28	117	99	24	25	2	2	20	7	7	90	31	31	24	20	12	9	3	23	32	41	44	67
1024	1212	62	2	25	121	97	21	25	2	2	18	6	6	88	31	31	23	18	11	8	3	24	29	37	39	63
1153	1195	62	2	25	127	120	20	27	2	2	18	6	6	95	33	32	24	17	11	7	3	29	28	36	38	67
1248	1137	62	2	23	118	98	19	25	2	2	16	5	5	85	29	29	23	16	10	7	3	24	26	33	36	60
958	1180	62	2	24	86	43	20	18	2	2	16	6	6	68	25	25	20	17	11	7	3	9	28	35	38	47
1321	1463	62	3	33	108	77	28	24	3	3	22	8	8	85	31	30	25	23	14	10	3	18	37	48	51	68
1347	1266	62	3	27	132	129	22	28	2	2	20	6	6	99	33	33	25	19	12	8	3	30	31	39	42	71
1568	1626	62	3	38	126	105	33	28	4	4	27	9	9	99	35	34	29	27	16	12	4	23	43	55	58	81
1325	1433	62	3	31	125	107	27	26	3	2	21	8	8	90	30	31	25	22	14	10	3	25	36	46	49	74
1865	1701	62	3	40	132	110	34	29	4	4	29	9	9	100	36	36	30	28	18	12	4	22	46	58	62	84
1430	1753	62	4	41	127	134	35	28	4	4	29	10	10	106	35	35	29	29	18	12	4	28	47	60	64	92
1143	1307	62	2	28	146	120	23	31	2	2	20	6	6	96	34	34	26	20	13	8	3	30	32	41	43	74
1076	1041	62	2	20	109	85	16	23	1	1	14	4	4	80	28	28	21	14	9	6	2	20	23	29	31	51
1217	1468	62	3	33	99	58	28	22	3	3	23	8	8	81	29	29	25	23	14	10	3	13	37	48	51	64
1011	1323	62	2	28	131	98	24	27	2	3	21	6	6	89	33	33	26	20	13	9	3	23	33	42	44	67
1066	1140	62	2	23	92	60	19	19	2	2	16	5	5	74	26	26	21	16	10	7	3	13	26	34	36	48
1547	1619	62	3	37	120	112	32	26	4	3	27	9	9	98	33	33	28	26	17	11	4	22	43	55	58	80
1428	1518	62	3	35	100	49	30	22	3	3	25	8	8	82	30	30	27	24	15	11	3	11	39	50	53	64
1763	1639	62	3	37	148	137	32	33	3	4	27	10	9	103	35	35	29	26	18	11	4	32	44	56	59	91
1512	1623	62	3	38	109	95	32	24	3	3	27	9	9	96	33	32	27	26	16	11	4	20	43	55	58	78
1468	1518	62	3	34	124	112	29	27	3	3	24	8	8	97	33	33	27	24	15	10	4	25	39	50	53	78
1150	1396	62	3	30	148	151	26	31	3	3	22	7	8	106	34	34	26	21	14	9	3	38	35	45	48	86
1674	1370	62	3	30	150	140	25	31	3	3	22	7	7	105	35	35	26	21	13	9	3	35	34	44	46	82
1207	1244	62	2	26	100	74	22	21	2	2	18	7	7	79	28	28	22	18	11	8	3	18	30	38	41	58
1508	1620	62	3	38	130	110	32	29	4	3	27	9	9	99	35	34	28	26	16	11	4	25	43	55	58	83
1179	1166	62	2	23	96	84	19	20	2	2	17	6	6	79	27	27	21	16	11	7	3	18	27	35	37	55
1258	1355	62	3	29	89	52	24	20	2	2	20	7	7	74	27	27	23	20	14	9	3	10	34	43	46	55
1321	1498	62	3	34	124	88	29	27	3	3	25	8	8	91	34	34	29	24	15	10	3	21	39	50	52	73
1334	1532	63	3	33	128	107	28	28	3	3	23	9	9	86	31	31	25	23	17	10	4	23	40	51	54	76
938	1119	63	2	22	127	91	18	27	2	2	17	5	5	86	31	31	24	16	10	7	2	22	26	33	35	56
1096	1166	63	2	23	97	78	19	20	1	1	15	6	6	74	26	26	20	16	11	7	3	19	27	35	37	56
1214	1227	63	2	26	127	106	21	27	2	2	18	6	6	90	32	32	24	18	11	8	3	27	29	37	40	66
1125	1142	63	2	23	113	77	19	24	2	2	16	5	6	79	29	29	22	16	10	7	2	21	26	34	36	56
1074	1600	63	3	37	119	95	32	26	3	3	26	9	9	95	34	34	28	26	16	11	4	21	42	54	57	78
1367	1442	63	3	32	111	93	27	24	3	3	23	8	8	92	32	32	26	23	14	10	3	21	37	47	50	71
1394	1438	63	3	32	120	100	27	26	3	3	23	8	8	92	32	32	26	22	14	10	3	23	37	47	49	72
1546	1647	63	3	38	126	82	33	28	4	4	27	9	9	88	34	34	29	27	17	12	4	18	44	56	59	77
1679	1681	63	3	39	139	122	34	31	4	4	28	10	10	101	36	36	30	27	18	12	4	29	45	58	61	90
1213	1582	63	3	36	117	76	31	26	3	3	26	9	8	87	33	33	28	26	16	11	4	17	41	53	56	73
1338	1382	63	3	30	110	82	26	24	3	3	22	7	7	87	31	31	25	21	13	9	3	17	35	44	47	64
1207	1340	63	2	29	82	29	24	18	3	2	20	7	7	69	26	25	23	20	13	9	3	6	33	43	45	51
1159	1294	63	2	28	84	36	23	18	2	2	19	7	7	71	26	26	22	20	12	8	3	8	32	41	43	51
955	1239	63	2	26	115	89	22	24	2	2	18	6	6	82	30	30	23	18	12	8	3	22	30	38	40	62
1300	1415	63	3	32	112	80	27	25	3	3	22	8	7	86	31	31	25	22	14	10	3	19	36	46	48	67
1381	1438	63	3	32	153	145	27	32	3	3	23	8	8	108	37	37	27	22	14	10	3	38	36	47	49	88
1254	1566	63	3	36	114	77	31	25	3	3	24	9	9	85	31	31	26	25	16	11	4	17	41	52	55	72
1180	1324	63	3	28	132	113	24	28	2	2	19	7	7	90	31	31	23	20	13	9	3	30	33	42	44	74
947	1108	63	2	22	114	80	18	24	2	2	16	5	5	80	29	29	22	15	10	7	3	19	25	32	34	53
1253	1627	63	3	38	127	119	32	28	4	4	28	9	9	103	35	35	29	26	17	11	4	25	43	55	58	83
1139	1364	63	2	29	86	34	25	19	2	2	20	8	8	68	26	26	23	21	14	9	3	7	34	44	46	53
1578	1747	63	3	41	141	158	35	31	4	4	32	9	9	119	37	37	31	29	19	12	4	32	47	60	64	96
1357	1136	63	2	23	127	95	19	27	2	2	16	5	5	84	31	31	23	16	10	7	3	25	26	33	35	60
1285	1667	63	3	39	128	98	33	28	3	3	27	9	9	93	34	34	28	27	17	12	4	23	44	57	60	83
1231	1245	63	2	26	126	99	22	26	2	2	19	6	6	90	32	33	24	19	11	8	3	25	30	38	41	65
1229	1192	63	2	24	148	142	20	31	2	2	19	6	6	101	36	35	25	17	11	7	3	37	28	36	38	75
1282	1491	63	3	34	112	91	29	25	3	3	24	8	8	90	32	32	25	24	15	10	4	20	38	49	52	72
1109	1217	63	2	25	123	119	21	26	2	2	18	6	6	91	31	30	24	17	12	8	3	27	29	37	39	66
1375	1206	63	2	25	112	90	21	24	2	2	17	6	6	83	28	28	22	17	11	8	3	22	28	36	39	60
1713	1548	63	3	36	128	86	31	28	3	3	25	8	8	91	34	34	29	25	15	11	3	20	40	52	55	75
1069	1434	63	3	31	113	123	27	25	3	3	22	8	8	96	31	32	25	22	14	10	4	28	36	46	49	77
1374	1400	63	3	31	131	130	26	28	3	3	23	8	8	102	34	34	27	22	14	9	3	30	35	45	48	78
950	1125	63	2	22	143	117	18	30	2	2	17	5	5	93	33	33	24	16	10	7	2	31	26	33	35	66
1269	1415	63	3	31	115	122	26	25	3	3	23	7	7	99	32	32	26	22	14	9	3	25	36	46	48	73
1020	1208	63	2	25	103	81	21	22	2	2	17	6	6	79	27	27	22	17	11	8	3	18	29	36	39	57
1076	1306	63	2	28	105	85	23	23	2	2	20	7	6	85	29	30	24	19	13	8	3	18	32	41	43	61
1081	1144	63	2	23	81	66	19	17	2	2	16	6	6	76	25	24	20	16	11	7	3	13	26	34	36	48
1578	1775	63	3	42	157	147	37	35	4	4	30	10	10	114	39	39	32	30	18	13	4	35	48	62	65	100
1305	1617	63	3	38	129	110	32	27	3	3	26	9	9	100	34	34	28	26	16	11	4	25	42	55	58	83
1215	1514	63	3	34	93	57	29	20	3	3	25	8	8	81	29	29	26	24	16	10	4	10	39	50	53	63
1106	1659	63	3	39	124	105	33	27	3	3	27	9	9	99	34	34	28	27	17	12	4	23	44	56	60	83
1369	1479	63	3	34	120	88	29	26	3	3	24	7	7	93	34	34	28	23	14	10	3	19	38	49	51	70
1202	1594	63	3	37	115	104	31	25	4	3	27	9	9	98	34	33	27	26	16	11	4	21	42	54	57	78
1324	1431	63	3	31	124	97	27	26	3	3	22	7	7	89	31	31	25	22	14	10	3	21	36	46	49	70
1223	1439	63	3	32	100	72	27	22	3	3	23	7	7	86	30	30	26	22	14	10	3	14	37	47	50	64
1267	1484	63	3	33	113	103	28	25	3	3	23	8	8	92	31	31	26	23	15	10	4	22	38	49	52	74
1187	1274	63	2	27	127	105	23	27	2	2	19	7	6	90	32	32	25	19	12	8	3	26	31	39	42	67
1117	1284	63	3	27	93	69	23	19	2	2	19	7	7	78	27	26	22	19	12	8	3	14	31	40	42	56
1236	1562	63	3	36	108	73	31	24	3	3	26	9	9	88	32	32	28	25	16	11	4	15	41	52	55	71
1035	1105	63	2	22	77	36	18	16	1	1	14	5	5	65	23	22	19	15	10	7	2	7	25	32	34	41
975	1201	63	2	25	85	41	21	18	2	2	17	6	6	69	25	25	21	17	11	8	3	9	28	36	39	47
1184	1394	63	3	31	141	115	26	30	3	3	23	7	7	99	35	35	27	22	14	9	3	27	35	45	47	75
1184	1297	63	3	28	122	81	23	26	2	2	18	7	7	81	30	30	23	19	12	8	3	21	32	40	43	64
1124	1124	63	2	23	112	89	19	24	2	2	17	5	5	85	30	30	23	16	10	7	2	20	26	33	35	55
1433	1405	63	3	31	156	142	26	33	3	3	22	8	8	104	35	35	26	21	14	9	3	39	35	45	48	87
1272	1196	63	2	25	103	72	20	22	2	2	17	6	6	78	28	28	22	17	11	7	3	16	28	36	38	54
1504	1459	63	3	33	134	115	28	28	3	3	24	8	8	98	34	34	27	23	14	10	3	26	37	48	50	77
1081	1158	64	2	23	105	77	19	22	2	2	16	6	6	77	27	28	22	16	11	7	3	18	27	34	37	55
1401	1575	64	3	36	113	72	31	25	3	3	25	9	9	86	32	32	27	25	16	11	4	16	41	53	56	72
1185	1300	64	2	28	118	82	24	25	2	2	20	7	7	84	30	30	24	20	12	9	3	20	32	41	43	63
1390	1437	64	3	32	101	73	27	22	3	3	23	7	8	86	30	30	25	23	14	10	3	16	36	47	49	65
1215	1559	64	3	35	137	124	30	30	4	3	27	8	9	101	37	36	30	25	16	11	3	27	41	52	55	82
1406	1369	64	3	29	165	164	25	35	3	3	22	7	7	113	37	37	27	21	14	9	3	42	34	44	46	89
1050	1101	64	2	21	109	91	18	23	2	2	15	5	5	81	28	28	22	15	10	7	3	20	25	32	34	54
1193	1217	64	2	26	117	84	21	25	2	2	18	6	6	85	31	30	24	18	11	8	3	21	29	37	39	60
1004	1080	64	2	21	103	74	17	22	2	2	15	5	5	80	28	27	21	15	9	6	2	17	24	31	33	50
1416	1468	64	3	33	134	104	28	28	3	3	22	8	8	90	32	31	25	23	15	10	4	26	38	48	51	77
1206	1374	64	3	30	136	122	25	29	3	2	21	7	7	96	33	33	25	21	14	9	3	28	34	44	47	75
1113	1089	64	2	21	85	42	17	18	1	1	13	5	5	64	23	23	20	15	10	6	2	8	25	31	33	41
1565	1460	64	3	32	143	136	27	30	3	3	23	7	7	101	34	34	26	22	15	10	4	31	37	47	50	82
948	1185	64	2	25	116	92	20	24	2	2	18	6	6	87	31	30	23	17	11	7	3	23	28	36	38	61
1281	1507	64	3	34	112	67	29	25	3	3	24	8	8	82	31	31	26	24	15	10	4	15	39	50	53	67
1232	1496	64	3	34	124	105	29	26	3	3	24	7	7	98	34	33	27	24	15	10	4	22	38	49	52	74
1222	1240	64	2	26	119	94	22	25	2	2	19	6	6	88	31	31	24	18	12	8	3	20	30	38	40	61
967	1006	64	2	19	94	63	15	20	1	1	13	4	4	70	25	25	20	13	8	6	2	15	22	28	29	44
1074	1215	64	2	25	129	102	21	27	2	2	18	6	6	88	31	31	24	18	11	8	3	25	29	37	39	64
889	1015	64	2	19	80	44	15	17	1	1	13	4	4	66	23	23	19	13	9	6	2	9	22	28	30	39
1493	1687	64	3	40	136	100	34	30	4	4	28	9	9	97	36	36	30	28	17	12	4	24	45	58	61	85
1296	1210	64	2	25	142	110	21	30	2	2	18	5	5	95	34	34	25	18	11	8	3	28	29	37	39	67
1221	1521	64	3	35	89	21	30	20	3	3	25	9	9	72	28	28	26	24	15	11	3	6	39	51	53	59
1409	1535	64	3	35	106	80	30	23	3	3	25	8	8	87	31	31	26	24	16	11	4	16	40	51	54	70
1242	1456	64	3	32	107	87	27	24	3	3	22	8	8	84	29	29	25	23	15	10	3	19	37	48	50	69
981	1158	64	2	24	102	54	20	21	2	2	16	5	5	74	27	27	22	17	10	7	3	14	27	34	37	50
1259	1297	64	2	28	107	68	23	22	2	2	19	6	6	80	29	29	24	19	12	8	3	15	32	41	43	57
1315	1514	64	3	35	105	71	30	23	3	3	24	8	8	86	31	31	26	24	15	11	4	16	39	50	53	69
1521	1614	64	3	38	132	116	32	29	3	3	26	9	9	100	35	35	28	26	16	11	4	28	42	54	58	86
1057	1143	64	2	23	124	105	19	26	2	2	17	5	5	90	31	32	24	16	10	7	2	25	26	34	36	61
1404	1523	64	3	34	140	129	29	31	3	3	25	8	8	102	36	35	28	24	15	10	4	31	39	50	53	84
1499	1638	64	3	38	109	61	32	24	4	3	27	9	9	82	32	32	28	26	17	11	4	12	43	56	59	71
1143	1183	64	2	24	105	76	20	22	2	2	17	5	5	80	28	28	23	17	11	7	3	16	28	36	38	54
1173	1096	64	2	22	90	54	18	19	1	1	15	5	5	71	25	25	20	15	10	7	2	12	25	32	34	46
1448	1531	64	3	35	141	127	30	30	3	3	25	8	8	102	35	35	27	24	15	11	4	29	40	51	54	83
1318	1448	64	3	32	149	171	27	31	3	3	24	8	8	114	36	36	27	22	15	10	4	40	37	47	50	90
1247	1442	64	3	32	102	61	27	22	3	3	23	7	8	82	30	30	26	23	14	10	3	13	37	47	50	63
1247	1203	64	2	25	127	99	21	27	2	2	17	6	6	87	31	31	24	17	11	8	3	25	28	36	39	64
1033	1157	64	2	24	110	70	20	23	2	2	16	5	6	78	29	29	22	17	10	7	3	18	27	34	36	55
1284	1397	64	3	31	174	152	26	37	3	3	23	7	7	114	39	39	29	22	13	9	3	43	35	45	48	90
1152	1485	64	3	33	92	39	28	20	3	3	23	8	9	73	28	28	24	23	15	10	3	9	38	49	52	60
1074	1209	64	2	25	113	78	21	24	2	2	18	6	6	81	30	30	23	18	11	8	3	18	29	37	39	57
1012	1213	64	2	24	123	88	20	26	2	2	16	5	5	78	29	29	23	17	12	7	3	19	29	37	39	58
1213	1584	64	3	36	111	82	31	24	3	3	25	9	9	88	32	32	27	26	16	11	4	18	41	53	56	74
1272	1441	64	3	32	100	65	27	22	3	3	23	8	8	81	30	30	27	22	14	10	3	14	37	47	50	63
1056	1221	64	2	25	93	58	21	20	2	2	17	6	6	73	26	26	22	18	11	8	3	12	29	37	39	52
1091	1476	64	3	33	99	65	28	22	3	3	22	8	8	81	29	29	24	23	15	10	4	14	38	48	51	65
1343	1271	64	2	27	123	106	22	26	2	2	19	6	6	91	31	31	24	19	12	8	3	25	31	39	42	66
1329	1451	64	3	33	114	75	28	25	3	3	23	7	7	87	32	32	26	23	14	10	3	17	37	47	50	67
1498	1591	64	3	37	114	83	31	25	3	3	26	9	9	90	32	32	28	26	16	11	4	18	42	54	57	74
1714	1670	64	3	39	131	106	34	29	4	4	27	9	9	97	35	35	29	27	17	12	4	24	44	57	60	84
1414	1242	64	2	26	125	100	22	26	2	2	19	6	6	89	32	32	24	18	11	8	3	25	30	38	40	65
1459	1698	64	4	40	149	179	34	33	4	4	29	10	10	122	38	38	30	28	18	12	4	41	45	58	62	103
990	1083	64	2	21	110	76	17	23	2	2	15	4	4	80	29	29	23	15	9	7	2	18	24	31	33	51
1743	1617	65	3	38	122	97	32	27	3	3	26	9	9	94	33	33	28	26	16	11	4	22	43	55	58	79
1513	1718	65	3	40	113	73	35	25	4	4	29	9	10	88	33	33	28	28	18	12	4	15	46	59	62	77
1378	1525	65	3	34	106	56	29	23	3	3	24	8	8	79	30	30	26	24	16	10	4	11	40	51	54	65
1322	1557	65	3	35	127	138	30	28	3	3	25	9	9	104	33	33	27	25	16	11	4	32	41	52	55	87
1240	1521	65	3	35	109	65	30	24	3	3	24	8	8	84	31	31	26	24	15	11	4	14	39	50	53	68
1092	1429	65	3	32	108	77	27	24	3	3	23	8	8	84	31	31	26	22	14	10	3	16	36	47	49	65
920	1089	65	2	21	120	114	17	25	2	2	16	5	4	92	31	31	23	15	10	6	2	25	25	31	33	58
1115	1451	65	3	32	110	105	27	24	3	3	24	8	8	96	31	32	26	23	14	10	3	22	37	47	50	72
1231	1473	65	3	33	114	75	28	25	3	3	24	8	8	87	32	33	27	23	14	10	3	17	38	48	51	68
899	1176	65	2	24	92	59	20	19	2	2	16	6	6	72	26	26	21	17	11	7	3	13	28	35	37	50
1132	1575	65	3	36	104	65	31	23	3	3	25	9	9	85	31	31	26	25	16	11	4	14	41	53	56	70
1154	1275	65	3	27	122	95	23	26	2	2	19	6	6	87	32	31	23	19	12	8	3	24	31	39	42	66
1215	1252	65	2	26	131	102	22	27	2	2	19	6	6	91	32	32	25	19	12	8	3	25	30	39	41	66
